 [Q11_EW, Q12_EW, Q22_EW, Q66_EW, Q11_LW, Q12_LW, Q22_LW, Q66_LW]  O.F.1  IT_1 IT_Force Force_Exp Force_FEMU 
      536.66        122.86       144.12        38.16      1576.03       511.14     1092.96       164.07       1.352857e-05       3.678012e-03       2.813285e-01      147.572      106.056
     3535.91        101.36       118.90        38.16      1576.03       511.14     1092.96       164.07       3.912333e-03       6.254847e-02       1.477112e+00      147.572      365.553
     -147.36       -679.53      -797.11        38.16      1576.03       511.14     1092.96       164.07       1.000000e+00       6.254847e-02       1.477112e+00      147.572      365.553
      673.84        209.23       180.96        38.16      1576.03       511.14     1092.96       164.07       3.584878e-08       1.880561e-04       2.199262e-01      147.572      115.117
      536.66        122.86       144.12       328.05      1576.03       511.14     1092.96       164.07       2.479959e-04       1.574786e-02       2.698542e-01      147.572      107.749
      536.66        122.86       144.12        38.16      5836.02       449.83      961.86       164.07       9.647480e-05       9.822148e-03       1.446540e-01      147.572      126.225
      536.66        122.86       144.12        38.16      5874.16      9701.70    20744.84       164.07       3.747591e-05       6.121695e-03       2.755670e-01      147.572      106.906
      536.66        122.86       144.12        38.16      2105.22      1059.05     1459.96       164.07       8.661420e-06       2.942888e-03       2.878309e-01      147.572      105.096
      536.66        122.86       144.12        38.16      1576.03       511.14     1092.96       623.94       2.038724e-05       4.515137e-03       2.792117e-01      147.572      106.368
     2926.16       2162.32      2329.62        83.96      2707.53      1075.22     2033.37       252.00       1.157159e-05       3.401271e-03       5.423929e-01      147.572      227.614
      232.02          2.52         2.66        98.22      3059.25      1269.34     2331.38       276.86       1.157159e-05       3.401271e-03       5.423929e-01      147.572      227.614
      204.35          2.13         2.20        19.36      3544.77      1549.23     2745.62       309.53       1.157159e-05       3.401271e-03       5.423929e-01      147.572      227.614
      177.78         19.43        19.42        28.04        -2.91       -86.49     -146.76       352.86       1.000000e+00       3.401271e-03       5.423929e-01      147.572      227.614
      395.97         50.66        56.97        35.48      3720.72       675.45     1358.54       204.69       2.547701e-04       1.596148e-02       3.393956e-01      147.572       97.487
      592.40        159.78       159.09        38.16      1766.90       725.81     1225.33       164.07       4.393090e-07       6.622948e-04       2.597219e-01      147.572      109.244
      735.86         79.58        76.34        58.80      2090.89       755.11     1516.57       205.72       4.766150e-05       6.903730e-03       3.264262e-02      147.572      152.389
       -2.52        -10.92       -10.38        64.67      2234.91       827.36     1636.50       216.86       1.000000e+00       6.903730e-03       3.264262e-02      147.572      152.389
      336.47         28.32        26.62         1.82      2424.22       924.74     1794.91       231.19       9.963308e-04       3.156467e-02       4.660582e-01      147.572       78.795
      592.40        159.78       159.09        38.16      1576.03       511.14     1092.96       164.07       8.854170e-07       9.406210e-04       2.547963e-01      147.572      109.971
      592.40        159.78       159.09        38.16      1576.03       511.14     1092.96       358.24       1.774101e-06       1.331715e-03       2.525115e-01      147.572      110.308
      592.40        159.78       159.09        38.16      2241.92      1934.99     4137.53       164.07       5.660871e-06       2.379129e-03       2.481440e-01      147.572      110.953
      592.40        159.78       159.09        38.16      3340.56       463.72      991.56       164.07       1.993020e-05       4.464301e-03       1.463691e-01      147.572      125.972
     1617.37         93.73        91.96        11.82      1765.96       598.37     1248.17       179.79       2.257735e-04       1.502558e-02       7.393721e-01      147.572      256.683
     1045.35        157.04       157.65       120.81      1477.34       467.22     1012.92       155.73       1.335820e-04       1.155775e-02       1.945908e-01      147.572      176.288
      -45.71        -78.91       -76.24       110.91      1983.33       702.23     1427.37       197.27       1.000000e+00       1.155775e-02       1.945908e-01      147.572      176.288
     1037.90         89.10        87.08        26.92      1818.77       623.22     1291.56       184.08       3.724440e-05       6.102746e-03       2.993522e-01      147.572      191.748
      267.96         27.91        26.21         2.84      2440.41       933.19     1808.50       232.40       5.270367e-04       2.295721e-02       5.681537e-01      147.572       63.728
      805.06        115.88       114.35        74.18      1689.11       562.67     1185.20       173.48       3.966017e-05       6.297631e-03       3.650584e-02      147.572      152.959
     -339.09       -725.75      -717.64        25.52      1663.09       550.70     1163.93       171.33       1.000000e+00       6.297631e-03       3.650584e-02      147.572      152.959
      584.76          2.31         2.23        49.17      1977.89       699.58     1422.86       196.83       3.966017e-05       6.297631e-03       3.650584e-02      147.572      152.959
     3984.84       3465.34      3400.42        32.53      1764.11       597.50     1246.65       179.64       2.401003e-04       1.549517e-02       1.055382e-01      147.572      131.998
      587.25         37.49        36.37        44.68      1922.94       672.96     1377.43       192.46       1.313458e-04       1.146061e-02       1.308818e-01      147.572      128.258
      629.20        182.57       168.97        38.16      1658.60       608.23     1150.23       164.07       2.328262e-08       1.506648e-04       2.414011e-01      147.572      111.948
      629.20        182.57       168.97        38.16      1576.03       511.14     1092.96       164.07       7.379304e-08       2.705999e-04       2.384795e-01      147.572      112.379
      629.20        182.57       168.97        38.16      1576.03       511.14     1092.96       252.00       1.639814e-07       4.042535e-04       2.367531e-01      147.572      112.634
      629.20        182.57       168.97        38.16      1813.55      1019.04     2178.97       164.07       9.443435e-07       9.714936e-04       2.331899e-01      147.572      113.160
      629.20        182.57       168.97        38.16      2362.99       479.03     1024.30       164.07       3.520808e-06       1.876307e-03       1.670944e-01      147.572      122.914
      803.64        127.64       117.11        32.29      1694.61       565.20     1189.70       173.93       3.689910e-06       1.920913e-03       1.648195e-02      147.572      150.004
      714.85        149.72       137.99        54.67      1631.95       536.47     1138.51       168.74       4.635463e-06       2.152989e-03       9.995311e-02      147.572      132.822
      551.60         43.12        39.36        43.48      1769.59       600.07     1251.15       180.08       9.446412e-05       9.719247e-03       1.909136e-01      147.572      119.399
     1162.34        661.64       608.21        35.28      1668.37       553.13     1168.25       171.77       3.857017e-05       6.210471e-03       1.511080e-01      147.572      125.273
      806.18        319.83       293.48        37.25      1693.32       564.61     1188.64       173.83       1.137377e-06       1.066351e-03       1.649746e-01      147.572      123.227
      656.90        252.86       229.94        23.28      1824.20       625.79     1296.03       184.52       3.087951e-05       5.556866e-03       2.731130e-01      147.572      107.268
      687.79        167.02       153.42        45.55      1678.72       557.88     1176.71       172.62       6.950149e-07       8.335535e-04       1.426642e-01      147.572      126.519
      800.53        486.74       444.72        46.21      1754.40       592.96     1238.68       178.84       2.945468e-05       5.427102e-03       3.523464e-01      147.572       95.576
