[ER, ET, CPRT, GRT]  O.F.1  IT_1 IT_Force Force_Exp Force_FEMU 
    1297.657       548.382      1.02550      211.200      6.120482e-03       7.823351e-02       2.950434e-01      326.355      230.066
    6540.652       851.854      1.02550      211.200      4.978438e-03       7.055804e-02       2.421933e+00      326.355     1116.765
  -22156.987     -9363.413      4.98137      211.200      4.978438e-03       7.055804e-02       2.421933e+00      326.355     1116.765
    2124.846      4420.879      0.20829      211.200      3.163433e-03       5.624440e-02       1.003895e-01      326.355      359.117
    1297.657       548.382      1.02550     2730.272      1.422250e-02       1.192581e-01       2.676889e-01      326.355      238.993
    1951.020      1088.356      1.01605      551.126      7.206364e-03       8.489030e-02       8.192205e-02      326.355      353.091
    1787.279       947.968      1.01767       21.127      1.001131e-02       1.000565e-01       6.099992e-02      326.355      306.447
    4200.973      2343.469      0.39444      211.200      2.236238e-04       1.495405e-02       1.177980e+00      326.355      710.794
    -313.530      -344.472      1.01605      211.200      2.236238e-04       1.495405e-02       1.177980e+00      326.355      710.794
    1936.423      2127.528      0.39444      211.200      2.025312e-04       1.423134e-02       8.192606e-03      326.355      329.029
    1936.423      2127.528      0.39444     1118.606      4.987531e-04       2.233278e-02       1.365066e-02      326.355      330.810
     383.376       112.081      1.74130      575.813      4.987531e-04       2.233278e-02       1.365066e-02      326.355      330.810
    1719.154       935.163      0.90468      467.893      2.163927e-03       4.651803e-02       6.446290e-02      326.355      305.317
    2976.965      2262.723      0.39444      211.200      2.064195e-04       1.436731e-02       5.459088e-01      326.355      504.515
    1184.531      1301.432      0.66976      211.200      2.475279e-05       4.975217e-03       3.669204e-01      326.355      206.609
    1936.423      2127.528      0.39444      575.813      2.920191e-04       1.708857e-02       1.181710e-02      326.355      330.211
    2053.081      3186.840      0.27919      211.200      1.355312e-03       3.681457e-02       6.493160e-02      326.355      347.546
    1763.457      1049.328      0.79647      371.137      4.174326e-04       2.043117e-02       5.429704e-02      326.355      308.635
    1954.524      1520.284      0.59698      326.952      1.175222e-06       1.084076e-03       3.054614e-02      326.355      336.324
    2092.930      1608.221      0.63468       47.080      6.367170e-05       7.979455e-03       9.120563e-02      326.355      356.120
     539.374       624.714      0.78732      155.335      6.590080e-04       2.567115e-02       7.035569e-01      326.355       96.746
    2413.303      2010.126      0.47528      196.428      2.386682e-05       4.885367e-03       2.581778e-01      326.355      410.612
    1632.394      1106.352      0.85097      148.956      8.991554e-04       2.998592e-02       1.269770e-01      326.355      284.915
    1958.168      1899.722      0.48613      194.619      1.552428e-05       3.940086e-03       2.331574e-02      326.355      333.964
    1691.899      1847.207      0.48068      549.735      7.325393e-05       8.558851e-03       1.097855e-01      326.355      290.526
    1996.635      1668.618      0.59330      120.925      1.235083e-06       1.111343e-03       4.573257e-02      326.355      341.280
    2866.832      1909.133      0.40437      195.668      1.666257e-04       1.290836e-02       4.884797e-01      326.355      485.773
    1652.946      1596.761      0.60197      207.261      3.344394e-07       5.783060e-04       1.277691e-01      326.355      284.657
    1342.003      1265.812      0.67452      215.979      2.126260e-05       4.611138e-03       2.853773e-01      326.355      233.221
    1624.958      1482.653      0.61928      211.004      9.708600e-07       9.853213e-04       1.416324e-01      326.355      280.132
    1567.949      1221.689      0.74203      226.462      1.221368e-04       1.105155e-02       1.631463e-01      326.355      273.111
    1891.928      1738.709      0.54191      202.353      7.826797e-07       8.846918e-04       7.865884e-03      326.355      323.788
    1580.734      1509.444      0.58550      384.973      8.376235e-06       2.894172e-03       1.626894e-01      326.355      273.260
    1888.856      1629.601      0.59139      172.953      8.459584e-08       2.908536e-04       7.767617e-03      326.355      323.820
    1578.784      1687.463      0.58040      101.436      1.706895e-06       1.306481e-03       1.717176e-01      326.355      270.314
    1860.767      1570.337      0.59243      258.504      2.676135e-07       5.173137e-04       1.966708e-02      326.355      319.936
    2021.905      1783.403      0.54625      207.339      5.288551e-07       7.272240e-04       5.994803e-02      326.355      345.919
    1812.231      1554.055      0.62536      218.663      1.059659e-06       1.029397e-03       4.358845e-02      326.355      312.130
    1875.860      1694.174      0.56208      206.371      1.578016e-07       3.972424e-04       1.490451e-02      326.355      321.491
    1612.052      1457.860      0.63032      213.051      1.959641e-06       1.399871e-03       1.475915e-01      326.355      278.188
    1921.947      1705.552      0.56623      208.759      1.040229e-07       3.225257e-04       9.335715e-03      326.355      329.402
    2115.354      1672.553      0.55281      213.888      2.456428e-07       4.956224e-04       1.082990e-01      326.355      361.699
    2040.419      1787.110      0.54527      149.274      1.239418e-06       1.113291e-03       6.737026e-02      326.355      348.342
    1906.217      1624.057      0.58009      228.394      6.598229e-08       2.568702e-04       2.348885e-03      326.355      327.121
    1676.151      1625.955      0.59596      193.600      1.812130e-07       4.256896e-04       1.165247e-01      326.355      288.326
    1788.020      1648.519      0.58550      198.577      7.357642e-08       2.712491e-04       5.916446e-02      326.355      307.046
    1875.410      1610.769      0.59988      197.018      1.045495e-07       3.233411e-04       1.328489e-02      326.355      322.019
    1876.182      1631.734      0.59025      199.336      5.413937e-08       2.326786e-04       1.335972e-02      326.355      321.995
    1805.746      1562.144      0.60816      190.124      2.317842e-07       4.814395e-04       4.926024e-02      326.355      310.279
    1893.683      1669.905      0.57643      204.019      5.262368e-08       2.293985e-04       4.907989e-03      326.355      324.753
    1843.396      1658.826      0.57486      244.998      1.947399e-07       4.412933e-04       2.978186e-02      326.355      316.635
    1877.514      1636.907      0.58721      189.788      4.894007e-08       2.212240e-04       1.320834e-02      326.355      322.044
    1989.233      1628.179      0.58141      211.815      2.548612e-08       1.596431e-04       4.481992e-02      326.355      340.982
    2090.076      1611.158      0.57927      218.594      1.540171e-08       1.240999e-04       9.687983e-02      326.355      357.972
    1962.869      1654.753      0.58649      178.734      5.819867e-08       2.412438e-04       3.050412e-02      326.355      336.310
    1948.648      1647.059      0.58490      190.577      3.786408e-08       1.945868e-04       2.346163e-02      326.355      334.012
    2028.061      1650.830      0.57357      201.816      3.524802e-08       1.877435e-04       6.411662e-02      326.355      347.280
    2079.561      1603.336      0.58635      196.075      1.864057e-08       1.365274e-04       9.111752e-02      326.355      356.092
    2195.895      1610.285      0.57454      213.834      1.483393e-08       1.217852e-04       1.510440e-01      326.355      375.649
    2355.136      1582.706      0.56778      226.396      2.447228e-08       1.564188e-04       2.330647e-01      326.355      402.417
    2246.795      1581.277      0.57156      225.105      1.637007e-08       1.279333e-04       1.773156e-01      326.355      384.223
    2279.442      1549.609      0.58267      225.027      2.644506e-09       5.138787e-05       1.947615e-01      326.355      389.916
    2406.560      1492.641      0.58768      237.107      6.135563e-10       2.463240e-05       2.607873e-01      326.355      411.464
    2388.258      1538.290      0.56952      252.884      2.166594e-08       1.471722e-04       2.508063e-01      326.355      408.207
    2157.194      1590.751      0.58230      209.599      8.620366e-09       9.283664e-05       1.313355e-01      326.355      369.217
    2176.497      1573.776      0.59007      214.282      8.911558e-09       9.439038e-05       1.419113e-01      326.355      372.668
    2379.502      1520.362      0.58812      218.557      1.701297e-09       4.117310e-05       2.464246e-01      326.355      406.777
    2364.182      1481.554      0.60031      225.777      1.302889e-08       1.141191e-04       2.393583e-01      326.355      404.471
    2321.876      1513.945      0.59355      222.761      4.341192e-09       6.585193e-05       2.171443e-01      326.355      397.221
    2455.435      1481.190      0.58550      229.642      2.291036e-10       1.486435e-05       2.855662e-01      326.355      419.551
    2594.683      1426.623      0.58302      237.522      3.816143e-11       5.040090e-06       3.571964e-01      326.355      442.928
    2698.097      1373.685      0.59483      249.070      9.248157e-10       3.013121e-05       4.114076e-01      326.355      460.620
    2716.965      1386.723      0.58276      248.462      4.496658e-11       5.224327e-06       4.203925e-01      326.355      463.552
    2827.774      1311.858      0.58588      268.755      7.369492e-10       2.672288e-05       4.778774e-01      326.355      482.313
    2575.089      1439.849      0.57522      246.530      2.169277e-09       4.644614e-05       3.468966e-01      326.355      439.566
    2667.172      1390.203      0.58980      248.434      5.415642e-11       6.208015e-06       3.951831e-01      326.355      455.325
    2364.651      1528.262      0.58581      218.259      1.632887e-09       4.033848e-05       2.386339e-01      326.355      404.234
    2711.986      1369.708      0.58585      255.638      4.831790e-11       5.552964e-06       4.181207e-01      326.355      462.811
    2939.856      1282.017      0.58276      258.057      1.100512e-09       3.273965e-05       5.350459e-01      326.355      500.970
    2539.476      1444.950      0.58654      242.262      3.939943e-11       5.344387e-06       3.291954e-01      326.355      433.789
    2614.346      1424.872      0.57939      243.427      2.931310e-10       1.672251e-05       3.672695e-01      326.355      446.215
    2653.938      1398.853      0.58716      247.177      1.603496e-11       9.828362e-07       3.881880e-01      326.355      453.042
    2540.475      1458.353      0.58396      232.315      9.067064e-11       8.934530e-06       3.293146e-01      326.355      433.828
    2669.094      1392.342      0.58536      249.702      1.788649e-11       1.487009e-06       3.959204e-01      326.355      455.565
    2511.831      1443.154      0.58818      239.863      8.496972e-11       8.663178e-06       3.149454e-01      326.355      429.139
    2665.585      1401.557      0.58415      246.298      1.753528e-11       1.418659e-06       3.939885e-01      326.355      454.935
    2752.197      1362.715      0.58322      248.062      6.358603e-11       6.660550e-06       4.384417e-01      326.355      469.442
    2592.627      1425.215      0.58574      243.705      1.509825e-11       1.545636e-06       3.565005e-01      326.355      442.701
    2696.145      1382.279      0.58824      256.085      6.963362e-11       7.266805e-06       4.102092e-01      326.355      460.229
    2619.966      1415.633      0.58430      242.097      1.562069e-11       1.378594e-06       3.704075e-01      326.355      447.239
    2596.930      1428.178      0.58532      239.977      1.507159e-11       1.487320e-06       3.586011e-01      326.355      443.386
    2560.836      1445.709      0.58530      235.187      3.373989e-11       4.710065e-06       3.399291e-01      326.355      437.292
    2566.145      1431.973      0.58707      240.185      2.076202e-11       3.001177e-06       3.428551e-01      326.355      438.247
    2640.717      1409.346      0.58489      244.763      1.484878e-11       5.631933e-07       3.812033e-01      326.355      450.762
    2571.297      1440.212      0.58301      238.129      4.485239e-11       5.738833e-06       3.452272e-01      326.355      439.021
    2633.235      1409.266      0.58611      244.899      1.432522e-11       2.831474e-07       3.774261e-01      326.355      449.530
    2611.761      1420.433      0.58672      244.570      1.485692e-11       1.195292e-06       3.664451e-01      326.355      445.946
    2648.746      1408.338      0.58578      243.390      1.485768e-11       8.475871e-08       3.853634e-01      326.355      452.120
    2670.352      1395.345      0.58644      248.874      1.651101e-11       8.823201e-07       3.966424e-01      326.355      455.801
    2615.267      1420.049      0.58559      242.186      1.392914e-11       6.157415e-07       3.681033e-01      326.355      446.487
    2601.789      1421.164      0.58587      244.817      1.496121e-11       1.382459e-06       3.612481e-01      326.355      444.250
    2636.993      1411.575      0.58580      243.746      1.440928e-11       1.424826e-07       3.793281e-01      326.355      450.150
    2651.314      1404.597      0.58447      243.226      1.582125e-11       9.368743e-07       3.865685e-01      326.355      452.513
    2621.661      1416.514      0.58616      244.233      1.407462e-11       5.241167e-07       3.714825e-01      326.355      447.590
    2612.839      1419.311      0.58694      242.770      1.454041e-11       1.036734e-06       3.669550e-01      326.355      446.112
    2619.817      1416.841      0.58643      243.267      1.402943e-11       5.484797e-07       3.705212e-01      326.355      447.276
    2608.005      1419.732      0.58634      243.544      1.409342e-11       9.008693e-07       3.644429e-01      326.355      445.293
    2599.132      1427.246      0.58615      241.720      1.437163e-11       1.192847e-06       3.598436e-01      326.355      443.792
    2624.712      1413.783      0.58612      244.103      1.406353e-11       3.850051e-07       3.730321e-01      326.355      448.096
    2632.730      1413.838      0.58581      243.349      1.426808e-11       2.130063e-07       3.771301e-01      326.355      449.433
    2614.184      1418.268      0.58621      243.496      1.393844e-11       6.515251e-07       3.676134e-01      326.355      446.327
    2615.329      1417.958      0.58601      242.293      1.382962e-11       5.253163e-07       3.681530e-01      326.355      446.503
    2612.165      1418.679      0.58594      241.326      1.383583e-11       6.359319e-07       3.664890e-01      326.355      445.960
    2607.586      1422.761      0.58600      241.521      1.395044e-11       8.300634e-07       3.641625e-01      326.355      445.201
    2606.372      1422.676      0.58548      241.481      1.400726e-11       8.911816e-07       3.634976e-01      326.355      444.984
    2609.731      1421.218      0.58572      241.927      1.386243e-11       7.221323e-07       3.652527e-01      326.355      445.557
    2619.667      1415.977      0.58576      243.431      1.391590e-11       4.432952e-07       3.703969e-01      326.355      447.236
    2615.813      1419.335      0.58534      241.425      1.409590e-11       7.269939e-07       3.683392e-01      326.355      446.564
    2614.592      1418.535      0.58599      242.977      1.384893e-11       5.671128e-07       3.677950e-01      326.355      446.387
    2614.393      1416.798      0.58615      243.128      1.383406e-11       5.604071e-07       3.676956e-01      326.355      446.354
    2607.353      1421.269      0.58617      241.733      1.388869e-11       7.971472e-07       3.640501e-01      326.355      445.164
    2610.433      1419.950      0.58607      242.157      1.382073e-11       6.720725e-07       3.656371e-01      326.355      445.682
    2617.642      1415.402      0.58639      243.351      1.394759e-11       5.502993e-07       3.693881e-01      326.355      446.906
    2611.709      1419.765      0.58589      242.283      1.381275e-11       6.294275e-07       3.662864e-01      326.355      445.894
    2611.341      1418.701      0.58607      241.954      1.378708e-11       6.203212e-07       3.660913e-01      326.355      445.831
    2609.715      1418.783      0.58611      241.443      1.379706e-11       6.760693e-07       3.652395e-01      326.355      445.553
    2610.012      1421.388      0.58587      241.217      1.393670e-11       7.654223e-07       3.653879e-01      326.355      445.601
    2613.298      1417.946      0.58608      242.649      1.380310e-11       5.705061e-07       3.671188e-01      326.355      446.166
    2608.061      1420.220      0.58604      242.228      1.379877e-11       7.204180e-07       3.644142e-01      326.355      445.283
    2611.771      1418.367      0.58597      242.400      1.376781e-11       5.907002e-07       3.663179e-01      326.355      445.905
    2612.440      1417.575      0.58591      242.522      1.375404e-11       5.569726e-07       3.666581e-01      326.355      446.016
    2610.861      1417.458      0.58616      242.393      1.375561e-11       6.087944e-07       3.658549e-01      326.355      445.753
    2608.055      1419.030      0.58601      241.899      1.373677e-11       6.772719e-07       3.643909e-01      326.355      445.276
    2605.434      1419.571      0.58598      241.524      1.373210e-11       7.437821e-07       3.630274e-01      326.355      444.831
    2611.975      1416.432      0.58603      241.968      1.371169e-11       5.354687e-07       3.664009e-01      326.355      445.932
    2613.931      1414.536      0.58602      241.839      1.370773e-11       4.581678e-07       3.673936e-01      326.355      446.256
    2609.993      1415.871      0.58597      242.185      1.364840e-11       5.463117e-07       3.653758e-01      326.355      445.597
    2609.319      1414.457      0.58592      242.301      1.359599e-11       5.217086e-07       3.650179e-01      326.355      445.480
    2609.701      1415.614      0.58576      241.699      1.363612e-11       5.472525e-07       3.651936e-01      326.355      445.538
    2606.754      1414.517      0.58593      241.161      1.354818e-11       5.686522e-07       3.636594e-01      326.355      445.037
    2603.914      1412.990      0.58593      240.481      1.347903e-11       6.024581e-07       3.621612e-01      326.355      444.548
    2612.988      1409.222      0.58583      241.635      1.356937e-11       3.338238e-07       3.668505e-01      326.355      446.078
    2604.035      1411.607      0.58570      241.219      1.339641e-11       5.253922e-07       3.622205e-01      326.355      444.567
    2599.093      1410.143      0.58554      240.909      1.328119e-11       5.893006e-07       3.596375e-01      326.355      443.724
    2602.954      1407.798      0.58586      240.963      1.326050e-11       4.268638e-07       3.616392e-01      326.355      444.378
    2599.583      1403.897      0.58591      240.596      1.309012e-11       3.741366e-07       3.598631e-01      326.355      443.798
    2598.471      1403.676      0.58569      239.514      1.312395e-11       4.676701e-07       3.592385e-01      326.355      443.594
    2587.569      1406.122      0.58570      239.118      1.294935e-11       6.671682e-07       3.536134e-01      326.355      441.758
    2574.897      1404.563      0.58564      237.864      1.282961e-11       8.875231e-07       3.470146e-01      326.355      439.605
    2582.113      1398.173      0.58546      238.958      1.259703e-11       5.446792e-07       3.507186e-01      326.355      440.814
    2571.244      1390.791      0.58522      238.199      1.226525e-11       6.015104e-07       3.450135e-01      326.355      438.952
