 [Q11, Q12, Q22, Q66]  O.F.1  IT_1 IT_Force Force_Exp Force_FEMU 
     2335.68       1012.22       987.05       211.20      6.429427e-04       2.535631e-02       1.586156e-01      273.437      230.066
     7578.68       1012.22       987.05       211.20      6.795371e-04       2.606793e-02       3.084168e+00      273.437     1116.765
     2335.68       4916.85       987.05       211.20      6.795371e-04       2.606793e-02       3.084168e+00      273.437     1116.765
     2335.68       1012.22      4859.54       211.20      1.510647e-03       3.886705e-02       3.133439e-01      273.437      359.117
     2335.68       1012.22       987.05      2730.27      1.104427e-03       3.323292e-02       1.259673e-01      273.437      238.993
     4600.23       2607.37        55.37      1118.61      1.104427e-03       3.323292e-02       1.259673e-01      273.437      238.993
     3965.58       2140.49       145.88       825.04      1.104427e-03       3.323292e-02       1.259673e-01      273.437      238.993
     2832.75       1342.54      2566.19       371.14      6.537028e-04       2.556761e-02       3.354588e-01      273.437      365.165
     4934.35       2857.61      1685.60       445.66      6.537028e-04       2.556761e-02       3.354588e-01      273.437      365.165
     6573.84         41.44      2103.33         1.86      1.303003e-02       1.141492e-01       2.990213e+00      273.437     1091.074
     3201.44       2954.31      1227.49       114.30      1.303003e-02       1.141492e-01       2.990213e+00      273.437     1091.074
     2578.38       1171.62      1685.60       285.57      5.150642e-04       2.269503e-02       1.164629e-01      273.437      305.283
     3519.29       1819.93      1313.39        11.89      2.661892e-03       5.159353e-02       3.667711e-01      273.437      173.149
     4600.23       1012.22       987.05       211.20      6.378860e-04       2.525641e-02       1.246326e+00      273.437      614.230
     2335.68       2607.37       987.05       211.20      6.378860e-04       2.525641e-02       1.246326e+00      273.437      614.230
     2335.68       1012.22       987.05      1118.61      9.105539e-04       3.017539e-02       1.345849e-01      273.437      236.637
     2609.54       1192.35      1064.31       590.09      9.544172e-04       3.089364e-02       1.463229e-01      273.437      233.427
     3519.29       1090.48      1313.39       246.98      5.034354e-04       2.243737e-02       6.493710e-01      273.437      451.000
     2455.57       1819.93      1313.39       246.98      5.034354e-04       2.243737e-02       6.493710e-01      273.437      451.000
     2455.57       1090.48      1313.39       246.98      5.051000e-04       2.247443e-02       1.007677e-02      273.437      270.682
     3031.14       1478.25      1493.78        47.08      7.396294e-04       2.719613e-02       8.689207e-03      273.437      271.062
     2455.57       1090.48      1313.39       633.95      5.865259e-04       2.421830e-02       1.716698e-03      273.437      273.907
