 [Q11_EW, Q12_EW, Q22_EW, Q66_EW, Q11_LW, Q12_LW, Q22_LW, Q66_LW]  O.F.1  IT_1 IT_Force Force_Exp Force_FEMU 
     4041.25       1856.18      1085.28        76.55      6887.19      4481.42     4776.22       329.17       1.532003e-03       3.914080e-02       9.468227e-01      147.572      287.297
     5378.97        467.52       273.35        76.55      6887.19      4481.42     4776.22       329.17       3.125786e-03       5.590872e-02       3.334935e+00      147.572      639.716
     -102.15       -566.39      -331.16        76.55      6887.19      4481.42     4776.22       329.17       1.000000e+00       5.590872e-02       3.334935e+00      147.572      639.716
    42036.08      21558.20     11288.84        76.55      6887.19      4481.42     4776.22       329.17       3.125786e-03       5.590872e-02       3.334935e+00      147.572      639.716
     4041.25       1856.18      1085.28       432.24      6887.19      4481.42     4776.22       329.17       9.916157e-04       3.148993e-02       1.117912e+00      147.572      312.545
     4041.25       1856.18      1085.28        76.55     10252.50      2180.52     2323.96       329.17       6.794126e-03       8.242649e-02       1.627432e+00      147.572      387.736
     4041.25       1856.18      1085.28        76.55     -2248.86     -5255.62    -5601.34       329.17       1.000000e+00       8.242649e-02       1.627432e+00      147.572      387.736
     4041.25       1856.18      1085.28        76.55    -35727.80    -30849.44   -24776.98       329.17       1.000000e+00       8.242649e-02       1.627432e+00      147.572      387.736
     4041.25       1856.18      1085.28        76.55      6887.19      4481.42     4776.22       926.23       1.591410e-03       3.989248e-02       9.862575e-01      147.572      293.116
    -5982.52      -4242.97     -2397.80       138.59      5417.63      2546.06     3991.54       451.55       1.000000e+00       3.989248e-02       9.862575e-01      147.572      293.116
    11525.98       6091.50      3529.95        90.35     18694.72     14415.16    13191.77       358.02       1.591410e-03       3.989248e-02       9.862575e-01      147.572      293.116
    -5590.88      -4040.35     -2278.78       143.07      3889.15        20.44       20.93       459.81       1.000000e+00       3.989248e-02       9.862575e-01      147.572      293.116
    12750.04       6791.54      3933.46        91.25    -15264.75    -19225.33   -20281.53       359.86       1.000000e+00       3.989248e-02       9.862575e-01      147.572      293.116
     4041.25       1856.18      1085.28       218.76      6887.19      4481.42     4776.22       329.17       8.237830e-04       2.870162e-02       1.067801e+00      147.572      305.150
     4041.25       1856.18      1085.28       218.76      6887.19      4481.42     4776.22       592.24       7.867995e-04       2.804994e-02       1.104289e+00      147.572      310.535
     6241.90       3086.66      1796.62       230.04     10097.64      7175.06     7065.26       343.45       7.867995e-04       2.804994e-02       1.104289e+00      147.572      310.535
     3321.88        558.78       326.71       218.76      6887.19      4481.42     4776.22       329.17       6.336642e-04       2.517268e-02       2.077643e+00      147.572      454.174
