    30316.     0.000000     0.000000
    30439.     0.000000     0.084527
    30438.     0.000000     0.169054
    30437.     0.000000     0.253581
    30436.     0.000000     0.338108
    30435.     0.000000     0.422635
    30434.     0.000000     0.507162
    30433.     0.000000     0.591689
    30432.     0.000000     0.676216
    30431.     0.000000     0.760743
    30430.     0.000000     0.845270
    30429.     0.000000     0.929797
    30428.     0.000000     1.014324
    30427.     0.000000     1.098851
    30426.     0.000000     1.183377
    30425.     0.000000     1.267904
    30424.     0.000000     1.352431
    30423.     0.000000     1.436958
    30422.     0.000000     1.521485
    30421.     0.000000     1.606012
    30420.     0.000000     1.690539
    30419.     0.000000     1.775066
    30418.     0.000000     1.859593
    30417.     0.000000     1.944120
    30416.     0.000000     2.028647
    30415.     0.000000     2.113174
    30414.     0.000000     2.197701
    30413.     0.000000     2.282228
    30412.     0.000000     2.366755
    30411.     0.000000     2.451282
    30410.     0.000000     2.535809
    30409.     0.000000     2.620336
    30408.     0.000000     2.704863
    30407.     0.000000     2.789390
    30406.     0.000000     2.873917
    30405.     0.000000     2.958444
    30404.     0.000000     3.042971
    30403.     0.000000     3.127498
    30402.     0.000000     3.212025
    30401.     0.000000     3.296552
    30400.     0.000000     3.381078
    30399.     0.000000     3.465605
    30398.     0.000000     3.550132
    30397.     0.000000     3.634659
    30396.     0.000000     3.719186
    30395.     0.000000     3.803713
    30394.     0.000000     3.888240
    30393.     0.000000     3.972767
    30392.     0.000000     4.057294
    30391.     0.000000     4.141821
    30390.     0.000000     4.226348
    30389.     0.000000     4.310875
    30388.     0.000000     4.395402
    30387.     0.000000     4.479929
    30386.     0.000000     4.564456
    30385.     0.000000     4.648983
    30384.     0.000000     4.733510
    30383.     0.000000     4.818037
    30382.     0.000000     4.902564
    30381.     0.000000     4.987091
    30380.     0.000000     5.071618
    30379.     0.000000     5.156145
    30378.     0.000000     5.240672
    30377.     0.000000     5.325199
    30376.     0.000000     5.409726
    30375.     0.000000     5.494253
    30374.     0.000000     5.578779
    30373.     0.000000     5.663306
    30372.     0.000000     5.747833
    30371.     0.000000     5.832360
    30370.     0.000000     5.916887
    30369.     0.000000     6.001414
    30368.     0.000000     6.085941
    30367.     0.000000     6.170468
    30366.     0.000000     6.254995
    30365.     0.000000     6.339522
    30364.     0.000000     6.424049
    30363.     0.000000     6.508576
    30362.     0.000000     6.593103
    30361.     0.000000     6.677630
    30360.     0.000000     6.762157
    30359.     0.000000     6.846684
    30358.     0.000000     6.931211
    30357.     0.000000     7.015738
    30356.     0.000000     7.100265
    30355.     0.000000     7.184792
    30354.     0.000000     7.269319
    30353.     0.000000     7.353846
    30352.     0.000000     7.438373
    30351.     0.000000     7.522900
    30350.     0.000000     7.607427
    30349.     0.000000     7.691954
    30348.     0.000000     7.776481
    30347.     0.000000     7.861007
    30346.     0.000000     7.945534
    30345.     0.000000     8.030061
    30344.     0.000000     8.114588
    30343.     0.000000     8.199115
    30342.     0.000000     8.283642
    30341.     0.000000     8.368169
    30340.     0.000000     8.452696
    30339.     0.000000     8.537223
    30338.     0.000000     8.621750
    30337.     0.000000     8.706277
    30336.     0.000000     8.790804
    30335.     0.000000     8.875331
    30334.     0.000000     8.959858
    30333.     0.000000     9.044385
    30332.     0.000000     9.128912
    30331.     0.000000     9.213439
    30330.     0.000000     9.297966
    30329.     0.000000     9.382493
    30328.     0.000000     9.467020
    30327.     0.000000     9.551547
    30326.     0.000000     9.636074
    30325.     0.000000     9.720601
    30324.     0.000000     9.805128
    30323.     0.000000     9.889655
    30322.     0.000000     9.974182
    30321.     0.000000    10.058708
    30320.     0.000000    10.143235
    30319.     0.000000    10.227762
    30318.     0.000000    10.312289
    30317.     0.000000    10.396816
    30315.     0.000000    10.481343
